2018-10-22 13:37:35,495 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-22 13:37:35,496 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-10-22 13:37:35,497 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-22 13:37:35,498 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/tonsr/gitworkspace/comm-stage/comm-plugin/src/test/resources
2018-10-22 13:37:35,628 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.demo:comm-db:0.0.1-SNAPSHOT @ /home/tonsr/gitworkspace/comm-stage/comm-db/pom.xml.
2018-10-22 13:37:35,712 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-22 13:37:35,712 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-10-22 13:37:35,714 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-22 13:37:35,715 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/tonsr/gitworkspace/comm-stage/comm-db/src/test/resources
2018-10-22 13:37:35,779 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-22 13:37:35,782 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2018-10-22 13:37:35,784 [Worker-2] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-22 13:37:35,784 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/tonsr/gitworkspace/wxpt-app/wxpt-service/src/test/resources
2018-10-22 13:37:36,259 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.demo:comm-db:0.0.1-SNAPSHOT @ /home/tonsr/gitworkspace/comm-stage/comm-db/pom.xml.
2018-10-22 13:37:36,312 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.demo:comm-plugin:0.0.1-SNAPSHOT @ /home/tonsr/gitworkspace/comm-stage/comm-plugin/pom.xml.
2018-10-22 13:37:36,342 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: com.demo:comm-stage:0.0.1-SNAPSHOT @ /home/tonsr/gitworkspace/comm-stage/pom.xml.
2018-10-22 13:37:36,351 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.demo:comm-db:0.0.1-SNAPSHOT @ /home/tonsr/gitworkspace/comm-stage/comm-db/pom.xml.
2018-10-22 13:37:36,398 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.demo:comm-plugin:0.0.1-SNAPSHOT @ /home/tonsr/gitworkspace/comm-stage/comm-plugin/pom.xml.
2018-10-22 13:37:36,819 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-22 13:37:36,820 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-22 13:37:36,821 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-22 13:37:36,821 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/tonsr/gitworkspace/comm-stage/comm-plugin/src/test/resources
2018-10-22 13:37:36,826 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-10-22 13:37:36,827 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-10-22 13:37:36,828 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
